CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11568,236,AW00011568,,Alexia,,Foster,0,1966-10-23 00:00:00,S,,F,alexia13@adventure-works.com,20000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,7246 Gloria Terr.,,1 (11) 500 555-0182,2002-07-13 00:00:00,0-1 Miles
11569,274,AW00011569,,Troy,,Malhotra,0,1966-05-10 00:00:00,M,,M,troy5@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,1,1629 Queens Road,,1 (11) 500 555-0125,2004-05-23 00:00:00,2-5 Miles
11570,124,AW00011570,,Kristin,K,Andersen,0,1966-01-22 00:00:00,M,,F,kristin14@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,Zimmerstr 137,,1 (11) 500 555-0199,2002-09-26 00:00:00,0-1 Miles
11571,183,AW00011571,,Joel,,Sai,0,1966-05-18 00:00:00,M,,M,joel5@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,"99, rue du Puits Dixme",,1 (11) 500 555-0144,2003-06-15 00:00:00,0-1 Miles
11572,186,AW00011572,,Billy,,Moreno,0,1966-03-15 00:00:00,M,,M,billy8@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,"8733, rue Basse-du-Rocher",,1 (11) 500 555-0165,2003-06-12 00:00:00,0-1 Miles
11573,276,AW00011573,,Meagan,W,Subram,0,1965-11-15 00:00:00,S,,F,meagan13@adventure-works.com,20000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,7469 Paradise Ct.,,1 (11) 500 555-0144,2004-01-28 00:00:00,0-1 Miles
11574,274,AW00011574,,Karla,V,Luo,0,1965-07-17 00:00:00,S,,F,karla6@adventure-works.com,20000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,7390 Discovery Bay,,1 (11) 500 555-0139,2003-09-16 00:00:00,0-1 Miles
11575,243,AW00011575,,Jackson,,Campbell,0,1965-04-21 00:00:00,S,,M,jackson37@adventure-works.com,20000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,2109 Mt. Washington,,1 (11) 500 555-0182,2002-07-23 00:00:00,0-1 Miles
11576,185,AW00011576,,Micah,V,Zhu,0,1965-02-10 00:00:00,M,,M,micah1@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,"68, avenue de l´ Union Centrale",,1 (11) 500 555-0185,2003-06-18 00:00:00,0-1 Miles
11577,194,AW00011577,,Janet,,Serrano,0,1965-10-22 00:00:00,M,,F,janet22@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,6788 Edward Ave,,1 (11) 500 555-0135,2003-06-24 00:00:00,0-1 Miles
11578,222,AW00011578,,Trisha,,Huang,0,1964-11-08 00:00:00,S,,F,trisha0@adventure-works.com,10000,3,2,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,2,"33, place de la République",,1 (11) 500 555-0128,2003-06-02 00:00:00,0-1 Miles
11579,272,AW00011579,,Clayton,,Beck,0,1964-08-20 00:00:00,S,,M,clayton38@adventure-works.com,20000,3,3,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,3626 N Ranchford Court,,1 (11) 500 555-0184,2004-02-01 00:00:00,0-1 Miles
11580,230,AW00011580,,Melvin,,Raje,0,1933-09-12 00:00:00,M,,M,melvin12@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,9113 Flamingo Dr.,,1 (11) 500 555-0167,2003-10-18 00:00:00,2-5 Miles
11581,193,AW00011581,,Cindy,,Jordan,0,1966-09-04 00:00:00,M,,F,cindy2@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,"987, rue de la Centenaire",,1 (11) 500 555-0161,2003-08-15 00:00:00,0-1 Miles
11582,222,AW00011582,,Claudia,E,Ma,0,1963-04-13 00:00:00,S,,F,claudia14@adventure-works.com,30000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,0,"222, rue de Cambrai",,1 (11) 500 555-0167,2003-06-10 00:00:00,0-1 Miles
11583,207,AW00011583,,Karla,M,Xu,0,1965-09-26 00:00:00,S,,F,karla5@adventure-works.com,30000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,0,"79, rue de la Comédie",,1 (11) 500 555-0160,2003-06-24 00:00:00,0-1 Miles
11584,171,AW00011584,,Devin,J,Carter,0,1965-11-22 00:00:00,M,,M,devin33@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,Buergermeister-ulrich-str 5,,1 (11) 500 555-0183,2004-03-19 00:00:00,0-1 Miles
11585,231,AW00011585,,Kari,L,Perez,0,1965-03-08 00:00:00,M,,F,kari21@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,6124 Clayton Road,,1 (11) 500 555-0192,2004-07-13 00:00:00,0-1 Miles
11586,278,AW00011586,,Alberto,,Romero,0,1965-12-15 00:00:00,M,,M,alberto10@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,2348 Fruitwood,,1 (11) 500 555-0133,2004-04-30 00:00:00,0-1 Miles
11587,184,AW00011587,,Kevin,,Bryant,0,1964-10-21 00:00:00,S,,M,kevin20@adventure-works.com,30000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,2,"21, rue du Puits Dixme",,1 (11) 500 555-0186,2003-06-02 00:00:00,0-1 Miles
11588,223,AW00011588,,Candace,,Mehta,0,1964-07-14 00:00:00,M,,F,candace14@adventure-works.com,30000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,2,"24, rue Royale",,1 (11) 500 555-0112,2003-06-02 00:00:00,0-1 Miles
11589,257,AW00011589,,Ebony,,Malhotra,0,1964-05-04 00:00:00,M,,F,ebony4@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,7959 Mt. Wilson Way,,1 (11) 500 555-0113,2003-12-06 00:00:00,0-1 Miles
11590,221,AW00011590,,Erika,F,Diaz,0,1963-10-18 00:00:00,S,,F,erika2@adventure-works.com,30000,2,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,2,Attaché de Presse,,1 (11) 500 555-0124,2003-06-04 00:00:00,0-1 Miles
11591,209,AW00011591,,Stacey,W,Lu,0,1963-05-16 00:00:00,S,,F,stacey12@adventure-works.com,30000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,0,"67, avenue de l´ Union Centrale",,1 (11) 500 555-0157,2001-07-14 00:00:00,0-1 Miles
11592,198,AW00011592,,Darrell,T,Raji,0,1978-09-04 00:00:00,S,,M,darrell9@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,"68, impasse Notre-Dame",,1 (11) 500 555-0178,2001-07-14 00:00:00,2-5 Miles
11593,183,AW00011593,,Armando,,Moreno,0,1977-03-25 00:00:00,S,,M,armando6@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,"121, rue de Cambrai",,1 (11) 500 555-0165,2001-07-24 00:00:00,2-5 Miles
11594,213,AW00011594,,Corey,,Goel,0,1979-11-04 00:00:00,S,,M,corey16@adventure-works.com,20000,4,4,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,2,"11, rue de l'Espace De Schengen",,1 (11) 500 555-0111,2004-02-18 00:00:00,0-1 Miles
11595,117,AW00011595,,Sebastian,,Howard,0,1979-07-02 00:00:00,S,,M,sebastian12@adventure-works.com,20000,5,5,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,3,Höhenstr 9419,,1 (11) 500 555-0112,2004-07-02 00:00:00,0-1 Miles
11596,267,AW00011596,,Roger,E,Raje,0,1963-09-03 00:00:00,M,,M,roger41@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,9100 Main Street,,1 (11) 500 555-0154,2004-04-03 00:00:00,0-1 Miles
11597,225,AW00011597,,Janelle,C,Chandra,0,1978-02-06 00:00:00,S,,F,janelle2@adventure-works.com,30000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,2,"25, avenue de la Gare",,1 (11) 500 555-0161,2004-07-08 00:00:00,0-1 Miles
11598,174,AW00011598,,Meredith,B,Ruiz,0,1978-07-02 00:00:00,S,,F,meredith24@adventure-works.com,30000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,3,Holzstr 6444,,1 (11) 500 555-0113,2002-09-12 00:00:00,0-1 Miles
11599,211,AW00011599,,Melody,,Diaz,0,1977-09-16 00:00:00,S,,F,melody3@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,Attaché de Presse,,1 (11) 500 555-0114,2001-07-21 00:00:00,1-2 Miles
11600,218,AW00011600,,Linda,D,Rubio,0,1977-04-07 00:00:00,S,,F,linda36@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,"2616, rue de Linois",,1 (11) 500 555-0153,2003-11-07 00:00:00,2-5 Miles
11601,209,AW00011601,,Ivan,S,Raman,0,1977-08-21 00:00:00,S,,M,ivan8@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,"335, rue Basse-du-Rocher",,1 (11) 500 555-0119,2001-07-22 00:00:00,2-5 Miles
11602,135,AW00011602,,Larry,,Gill,0,1977-04-13 00:00:00,S,,M,larry16@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,Am Gallberg 645,,1 (11) 500 555-0125,2004-01-11 00:00:00,2-5 Miles
11603,244,AW00011603,,Geoffrey,,Gonzalez,0,1977-02-06 00:00:00,S,,M,geoffrey16@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,1538 Golden Meadow,,1 (11) 500 555-0131,2002-07-21 00:00:00,0-1 Miles
11604,275,AW00011604,,Edgar,,Sanchez,0,1977-06-03 00:00:00,S,,M,edgar21@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,6543 Jacobsen Street,,1 (11) 500 555-0117,2002-07-06 00:00:00,2-5 Miles
11605,176,AW00011605,,Heidi,L,Subram,0,1976-11-20 00:00:00,S,,F,heidi15@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,Auf den Kuhlen Straße 9,,1 (11) 500 555-0183,2002-09-09 00:00:00,1-2 Miles
11606,212,AW00011606,,Melody,,Ramos,0,1975-02-03 00:00:00,S,,F,melody17@adventure-works.com,10000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,"2, rue de la Comédie",,1 (11) 500 555-0182,2001-07-11 00:00:00,0-1 Miles
11607,202,AW00011607,,Clinton,H,Moreno,0,1975-05-09 00:00:00,S,,M,clinton3@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,"610, rue des Rosiers",,1 (11) 500 555-0152,2001-07-22 00:00:00,2-5 Miles
11608,217,AW00011608,,Cesar,E,Madan,0,1976-03-04 00:00:00,S,,M,cesar6@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,"774, rue Descartes",,1 (11) 500 555-0157,2004-06-15 00:00:00,5-10 Miles
11609,277,AW00011609,,Eugene,E,Ye,0,1976-06-26 00:00:00,S,,M,eugene13@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,2877 Bounty Way,,1 (11) 500 555-0128,2002-07-31 00:00:00,0-1 Miles
11610,269,AW00011610,,Blake,,Collins,0,1975-04-23 00:00:00,S,,M,blake47@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,4519 Lydia Lane,,1 (11) 500 555-0140,2002-07-13 00:00:00,0-1 Miles
11611,183,AW00011611,,Ernest,,Lin,0,1974-02-27 00:00:00,M,,M,ernest7@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,1,"65, rue Faubourg St Antoine",,1 (11) 500 555-0190,2001-07-26 00:00:00,2-5 Miles
11612,230,AW00011612,,Keith,,Andersen,0,1974-10-11 00:00:00,S,,M,keith16@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,2411 Clark Creek Lane,,1 (11) 500 555-0182,2002-08-05 00:00:00,0-1 Miles
11613,158,AW00011613,,Meredith,M,Prasad,0,1975-11-03 00:00:00,S,,F,meredith8@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,Hunzinger Allee 292,,1 (11) 500 555-0162,2002-11-14 00:00:00,0-1 Miles
11614,172,AW00011614,,Katrina,M,Sharma,0,1975-08-17 00:00:00,S,,F,katrina8@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,Nollendorfplatz 62,,1 (11) 500 555-0115,2002-11-11 00:00:00,2-5 Miles
11615,242,AW00011615,,Dwayne,H,Navarro,0,1975-11-21 00:00:00,M,,M,dwayne9@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,5717 Monterey Ave,,1 (11) 500 555-0163,2002-08-25 00:00:00,1-2 Miles
11616,260,AW00011616,,Casey,,Nath,0,1975-03-09 00:00:00,M,,F,casey20@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,3728 Chinquapin Ct.,,1 (11) 500 555-0130,2002-08-06 00:00:00,1-2 Miles
11617,326,AW00011617,,Sean,,Brooks,0,1959-04-04 00:00:00,S,,M,sean8@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,0,6616 Baird Court,,294-555-0111,2002-03-13 00:00:00,0-1 Miles
11618,49,AW00011618,,Brian,M,Ramirez,0,1959-04-24 00:00:00,M,,M,brian19@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9145 Danesta Dr.,,167-555-0144,2003-08-13 00:00:00,1-2 Miles
11619,69,AW00011619,,Sierra,J,Young,0,1973-05-01 00:00:00,S,,F,sierra15@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3230 Virginia Hills,,410-555-0125,2003-08-12 00:00:00,1-2 Miles
11620,609,AW00011620,,Megan,M,Rodriguez,0,1973-04-20 00:00:00,S,,F,megan23@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,7285 Roanwood Way,,156-555-0144,2003-08-12 00:00:00,0-1 Miles
11621,611,AW00011621,,Leah,R,She,0,1973-02-19 00:00:00,S,,F,leah19@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,0,8120 E Leland,,787-555-0163,2004-02-02 00:00:00,0-1 Miles
11622,623,AW00011622,,Gabriel,,Allen,0,1973-12-17 00:00:00,M,,M,gabriel53@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,8520 Waterview Place,,787-555-0146,2003-10-10 00:00:00,0-1 Miles
11623,322,AW00011623,,Angela,,Perry,0,1973-06-27 00:00:00,S,,F,angela10@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4117 Missing Canyon Court,,198-555-0159,2002-03-10 00:00:00,1-2 Miles
11624,339,AW00011624,,Ryan,C,Smith,0,1973-03-23 00:00:00,S,,M,ryan39@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,5462 El Pintado Rd.,,394-555-0168,2002-03-24 00:00:00,1-2 Miles
11625,352,AW00011625,,Zachary,S,Moore,0,1973-01-19 00:00:00,M,,M,zachary37@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9734 Jane Ct.,,209-555-0118,2002-03-27 00:00:00,1-2 Miles
11626,360,AW00011626,,Destiny,,Rogers,0,1973-06-14 00:00:00,M,,F,destiny26@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3588 Vancouver Way,,262-555-0170,2002-03-04 00:00:00,0-1 Miles
11627,372,AW00011627,,Dalton,,Gray,0,1973-02-27 00:00:00,M,,M,dalton76@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4833 Nottingham Pl.,,263-555-0144,2004-02-28 00:00:00,0-1 Miles
11628,298,AW00011628,,Mariah,M,Wood,0,1972-05-17 00:00:00,S,,F,mariah6@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4088 Mills Place,,662-555-0125,2002-03-15 00:00:00,1-2 Miles
11629,345,AW00011629,,Isaiah,D,Wright,0,1971-02-08 00:00:00,S,,M,isaiah45@adventure-works.com,40000,4,4,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,3,7501 Sandy Cove Lane,,525-555-0190,2002-03-28 00:00:00,10+ Miles
11630,637,AW00011630,,Haley,,Powell,0,1971-12-25 00:00:00,M,,F,haley27@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,418 Alfred Avenue,,200-555-0198,2002-03-24 00:00:00,0-1 Miles
11631,52,AW00011631,,Antonio,C,Bennett,0,1971-02-13 00:00:00,M,,M,antonio1@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6200 Mt. Pisgah,,380-555-0192,2003-08-11 00:00:00,0-1 Miles
11632,51,AW00011632,,Alexandra,D,Jenkins,0,1971-05-06 00:00:00,M,,F,alexandra30@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,346 Sutcliffe Pl.,,664-555-0121,2003-08-03 00:00:00,1-2 Miles
11633,612,AW00011633,,Thomas,,Anderson,0,1972-05-26 00:00:00,M,,M,thomas71@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,8307 Monument Blvd.,,315-555-0121,2004-05-16 00:00:00,0-1 Miles
11634,633,AW00011634,,Samuel,,Collins,0,1972-06-12 00:00:00,M,,M,samuel33@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,2240 Inverness Dr.,,385-555-0179,2003-09-12 00:00:00,2-5 Miles
11635,300,AW00011635,,Darrell,,Chande,0,1972-08-14 00:00:00,M,,M,darrell4@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3767 Banana Court,,455-555-0152,2003-08-12 00:00:00,2-5 Miles
11636,314,AW00011636,,Kimberly,K,Cox,0,1972-12-22 00:00:00,S,,F,kimberly14@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,752 Shuey Ave,,383-555-0177,2004-03-14 00:00:00,2-5 Miles
11637,338,AW00011637,,Morgan,,Hernandez,0,1972-08-14 00:00:00,M,,F,morgan15@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3767 Benet Court,,379-555-0153,2003-08-12 00:00:00,2-5 Miles
11638,339,AW00011638,,Antonio,E,Powell,0,1972-03-12 00:00:00,M,,M,antonio8@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1328 Huntleigh Dr.,,966-555-0128,2004-04-21 00:00:00,0-1 Miles
11639,339,AW00011639,,Angelica,,Perry,0,1972-12-23 00:00:00,M,,F,angelica7@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4059 High Street,,936-555-0157,2004-05-12 00:00:00,2-5 Miles
11640,51,AW00011640,,Chloe,A,Wilson,0,1970-05-03 00:00:00,M,,F,chloe40@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,8885 Alta Vista,,748-555-0137,2003-09-16 00:00:00,2-5 Miles
11641,49,AW00011641,,James,D,Chen,0,1970-08-12 00:00:00,M,,M,james41@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,3797 Baird Court,,143-555-0119,2003-08-03 00:00:00,0-1 Miles
11642,59,AW00011642,,Morgan,T,Hughes,0,1970-12-26 00:00:00,M,,F,morgan81@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,3441 Wellington Ct.,,165-555-0182,2003-08-13 00:00:00,2-5 Miles
11643,612,AW00011643,,Naomi,L,Munoz,0,1970-07-27 00:00:00,M,,F,naomi7@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,316 Rose Ann Ave,,293-555-0147,2003-10-23 00:00:00,2-5 Miles
11644,634,AW00011644,,Charles,S,Torres,0,1969-10-07 00:00:00,S,,M,charles52@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,7347 Ready Road,,202-555-0114,2003-11-18 00:00:00,2-5 Miles
11645,548,AW00011645,,Gabriella,M,Turner,0,1969-10-19 00:00:00,S,,F,gabriella27@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,9976 Manila Avenue,,131-555-0142,2004-05-13 00:00:00,2-5 Miles
11646,612,AW00011646,,Anna,A,Foster,0,1969-03-19 00:00:00,S,,F,anna41@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,6580 Poor Ridge Court,,288-555-0189,2004-01-16 00:00:00,2-5 Miles
11647,49,AW00011647,,Randy,J,Wu,0,1969-09-22 00:00:00,S,,M,randy8@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,0,589 Ashwood Dr.,,189-555-0124,2003-08-19 00:00:00,0-1 Miles
11648,307,AW00011648,,Kevin,R,Scott,0,1969-04-16 00:00:00,S,,M,kevin50@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4414 Kendree St.,,364-555-0111,2004-02-29 00:00:00,2-5 Miles
11649,345,AW00011649,,Ian,M,White,0,1969-01-26 00:00:00,M,,M,ian12@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6289 Duck Horn Court,,200-555-0138,2003-10-07 00:00:00,2-5 Miles
11650,325,AW00011650,,Caleb,,Hayes,0,1969-07-26 00:00:00,M,,M,caleb19@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3824 White Dr,,243-555-0128,2003-08-19 00:00:00,0-1 Miles
